Index,Date,ClockTime,RawTime,TraceSampID,BB1:INT,BB2:INT,BB3:INT,BB4:INT,BB5:INT,BB6:INT,BB7:INT,BB8:INT,BP1:LREAL,BP2:LREAL,BB13:INT
2654,1970-01-01,11:51:57.58,42717579720290,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2655,1970-01-01,11:51:57.68,42717679768955,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2656,1970-01-01,11:51:57.78,42717779761540,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2657,1970-01-01,11:51:57.88,42717879774095,,770,770,770,770,770,760,770,760,"209,510769","2,445651",102
2658,1970-01-01,11:51:57.98,42717979765195,,770,760,770,770,770,760,760,760,"208,695552","3,260868",102
2659,1970-01-01,11:51:58.08,42718079753990,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2660,1970-01-01,11:51:58.18,42718179721530,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2661,1970-01-01,11:51:58.28,42718279747350,,770,760,770,770,770,760,760,760,"208,695552","2,445651",102
2662,1970-01-01,11:51:58.38,42718379710280,,770,760,770,770,770,760,770,760,"208,695552","2,445651",103
2663,1970-01-01,11:51:58.48,42718479707485,,770,760,770,770,770,760,770,760,"208,695552","2,445651",103
2664,1970-01-01,11:51:58.58,42718579721250,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2665,1970-01-01,11:51:58.68,42718679700520,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2666,1970-01-01,11:51:58.78,42718779712840,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2667,1970-01-01,11:51:58.88,42718879710415,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2668,1970-01-01,11:51:58.98,42718979715315,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2669,1970-01-01,11:51:59.08,42719079758710,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2670,1970-01-01,11:51:59.18,42719179752730,,770,770,770,770,770,760,760,760,"208,695552","2,445651",103
2671,1970-01-01,11:51:59.28,42719279720470,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2672,1970-01-01,11:51:59.38,42719379777510,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2673,1970-01-01,11:51:59.48,42719479774650,,770,760,770,770,770,760,760,760,"208,695552","2,445651",102
2674,1970-01-01,11:51:59.58,42719579727080,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2675,1970-01-01,11:51:59.68,42719679764270,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2676,1970-01-01,11:51:59.78,42719779770790,,770,760,770,770,770,760,770,760,"209,510769","2,445651",103
2677,1970-01-01,11:51:59.88,42719879731100,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2678,1970-01-01,11:51:59.98,42719979760735,,770,770,770,770,770,760,770,760,"208,695552","2,445651",103
2679,1970-01-01,11:52:00.08,42720079708725,,770,760,770,770,770,760,760,760,"209,510769","2,445651",103
2680,1970-01-01,11:52:00.18,42720179708940,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2681,1970-01-01,11:52:00.28,42720279710970,,770,760,770,770,770,760,760,760,"208,695552","2,445651",103
2682,1970-01-01,11:52:00.38,42720379712095,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2683,1970-01-01,11:52:00.48,42720479726455,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2684,1970-01-01,11:52:00.58,42720579764880,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2685,1970-01-01,11:52:00.68,42720679718965,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2686,1970-01-01,11:52:00.78,42720779760585,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2687,1970-01-01,11:52:00.88,42720879762645,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2688,1970-01-01,11:52:00.98,42720979798455,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2689,1970-01-01,11:52:01.08,42721079768865,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2690,1970-01-01,11:52:01.18,42721179754405,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2691,1970-01-01,11:52:01.28,42721279729690,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2692,1970-01-01,11:52:01.38,42721379739345,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2693,1970-01-01,11:52:01.48,42721479708275,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2694,1970-01-01,11:52:01.58,42721579716995,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2695,1970-01-01,11:52:01.68,42721679708775,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2696,1970-01-01,11:52:01.78,42721779715815,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2697,1970-01-01,11:52:01.88,42721879757665,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2698,1970-01-01,11:52:01.98,42721979761915,,770,760,770,770,770,760,760,760,"208,695552","2,445651",102
2699,1970-01-01,11:52:02.08,42722079716130,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2700,1970-01-01,11:52:02.18,42722179758215,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2701,1970-01-01,11:52:02.28,42722279718965,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2702,1970-01-01,11:52:02.38,42722379765975,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2703,1970-01-01,11:52:02.48,42722479760095,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2704,1970-01-01,11:52:02.58,42722579779065,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2705,1970-01-01,11:52:02.68,42722679716980,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2706,1970-01-01,11:52:02.78,42722779763155,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2707,1970-01-01,11:52:02.88,42722879791830,,770,760,770,770,770,760,770,760,"208,695552","2,445651",103
2708,1970-01-01,11:52:02.98,42722979712965,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2709,1970-01-01,11:52:03.08,42723079719300,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2710,1970-01-01,11:52:03.18,42723179710800,,770,760,770,770,770,760,770,760,"209,510769","2,445651",102
2711,1970-01-01,11:52:03.28,42723279718000,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2712,1970-01-01,11:52:03.38,42723379718625,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2713,1970-01-01,11:52:03.48,42723479719635,,770,760,770,770,770,760,760,760,"209,510769","2,445651",102
2714,1970-01-01,11:52:03.58,42723579747395,,770,760,770,770,770,760,770,760,"209,510769","2,445651",103
2715,1970-01-01,11:52:03.68,42723679766410,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2716,1970-01-01,11:52:03.78,42723779778305,,770,760,770,770,770,760,770,760,"208,695552","2,445651",102
2717,1970-01-01,11:52:03.88,42723879714155,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2718,1970-01-01,11:52:03.98,42723979770255,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2719,1970-01-01,11:52:04.08,42724079768700,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2720,1970-01-01,11:52:04.18,42724179719695,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2721,1970-01-01,11:52:04.28,42724279748960,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2722,1970-01-01,11:52:04.38,42724379717745,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2723,1970-01-01,11:52:04.48,42724479705315,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2724,1970-01-01,11:52:04.58,42724579704740,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2725,1970-01-01,11:52:04.68,42724679721845,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2726,1970-01-01,11:52:04.78,42724779708515,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2727,1970-01-01,11:52:04.88,42724879710425,,770,760,770,770,770,760,760,760,"208,695552","3,260868",102
2728,1970-01-01,11:52:04.98,42724979715320,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2729,1970-01-01,11:52:05.08,42725079756040,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2730,1970-01-01,11:52:05.18,42725179759400,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2731,1970-01-01,11:52:05.28,42725279762555,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2732,1970-01-01,11:52:05.38,42725379778110,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2733,1970-01-01,11:52:05.48,42725479765940,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2734,1970-01-01,11:52:05.58,42725579779470,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2735,1970-01-01,11:52:05.68,42725679765595,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2736,1970-01-01,11:52:05.78,42725779718155,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2737,1970-01-01,11:52:05.88,42725879746410,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2738,1970-01-01,11:52:05.98,42725979710990,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2739,1970-01-01,11:52:06.08,42726079752310,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2740,1970-01-01,11:52:06.18,42726179707515,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2741,1970-01-01,11:52:06.28,42726279695250,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2742,1970-01-01,11:52:06.38,42726379710035,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2743,1970-01-01,11:52:06.48,42726479692980,,770,760,770,770,770,760,770,760,"208,695552","3,260868",104
2744,1970-01-01,11:52:06.58,42726579741880,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2745,1970-01-01,11:52:06.68,42726679775735,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2746,1970-01-01,11:52:06.78,42726779761325,,770,770,770,770,770,760,760,760,"209,510769","3,260868",103
2747,1970-01-01,11:52:06.88,42726879779040,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2748,1970-01-01,11:52:06.98,42726979723375,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2749,1970-01-01,11:52:07.08,42727079778710,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2750,1970-01-01,11:52:07.18,42727179721565,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2751,1970-01-01,11:52:07.28,42727279715870,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2752,1970-01-01,11:52:07.38,42727379754125,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2753,1970-01-01,11:52:07.48,42727479763500,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2754,1970-01-01,11:52:07.58,42727579714395,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2755,1970-01-01,11:52:07.68,42727679716820,,770,770,770,770,770,760,760,760,"209,510769","3,260868",103
2756,1970-01-01,11:52:07.78,42727779706855,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2757,1970-01-01,11:52:07.88,42727879711320,,770,760,770,770,770,760,760,760,"208,695552","3,260868",102
2758,1970-01-01,11:52:07.98,42727979711265,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2759,1970-01-01,11:52:08.08,42728079714755,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2760,1970-01-01,11:52:08.18,42728179739125,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2761,1970-01-01,11:52:08.28,42728279777360,,770,770,770,770,770,760,770,760,"208,695552","3,260868",103
2762,1970-01-01,11:52:08.38,42728379763375,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2763,1970-01-01,11:52:08.48,42728479761765,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2764,1970-01-01,11:52:08.58,42728579760070,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2765,1970-01-01,11:52:08.68,42728679762870,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2766,1970-01-01,11:52:08.78,42728779715975,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2767,1970-01-01,11:52:08.88,42728879763035,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2768,1970-01-01,11:52:08.98,42728979711775,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2769,1970-01-01,11:52:09.08,42729079711745,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2770,1970-01-01,11:52:09.18,42729179712385,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2771,1970-01-01,11:52:09.28,42729279716805,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2772,1970-01-01,11:52:09.38,42729379701505,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2773,1970-01-01,11:52:09.48,42729479712090,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2774,1970-01-01,11:52:09.58,42729579713165,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2775,1970-01-01,11:52:09.68,42729679764190,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2776,1970-01-01,11:52:09.78,42729779723100,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2777,1970-01-01,11:52:09.88,42729879758155,,770,770,770,770,770,760,770,760,"209,510769","3,260868",102
2778,1970-01-01,11:52:09.98,42729979719015,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2779,1970-01-01,11:52:10.08,42730079761035,,770,770,770,770,770,760,760,760,"208,695552","3,260868",102
2780,1970-01-01,11:52:10.18,42730179721035,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2781,1970-01-01,11:52:10.28,42730279767855,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2782,1970-01-01,11:52:10.38,42730379748725,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2783,1970-01-01,11:52:10.48,42730479719285,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2784,1970-01-01,11:52:10.58,42730579709640,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2785,1970-01-01,11:52:10.68,42730679716100,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2786,1970-01-01,11:52:10.78,42730779707655,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2787,1970-01-01,11:52:10.88,42730879708055,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2788,1970-01-01,11:52:10.98,42730979718585,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2789,1970-01-01,11:52:11.08,42731079714085,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2790,1970-01-01,11:52:11.18,42731179773030,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2791,1970-01-01,11:52:11.28,42731279710445,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2792,1970-01-01,11:52:11.38,42731379765235,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2793,1970-01-01,11:52:11.48,42731479725105,,770,770,770,770,770,760,760,760,"209,510769","3,260868",102
2794,1970-01-01,11:52:11.58,42731579775570,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2795,1970-01-01,11:52:11.68,42731679727835,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2796,1970-01-01,11:52:11.78,42731779766405,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2797,1970-01-01,11:52:11.88,42731879748820,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2798,1970-01-01,11:52:11.98,42731979755415,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2799,1970-01-01,11:52:12.08,42732079715555,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2800,1970-01-01,11:52:12.18,42732179717495,,770,760,770,770,770,760,760,760,"208,695552","3,260868",102
2801,1970-01-01,11:52:12.28,42732279715680,,770,770,770,770,770,760,770,760,"209,510769","3,260868",102
2802,1970-01-01,11:52:12.38,42732379712240,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2803,1970-01-01,11:52:12.48,42732479716450,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2804,1970-01-01,11:52:12.58,42732579709220,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2805,1970-01-01,11:52:12.68,42732679714980,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2806,1970-01-01,11:52:12.78,42732779743970,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2807,1970-01-01,11:52:12.88,42732879766540,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2808,1970-01-01,11:52:12.98,42732979768250,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2809,1970-01-01,11:52:13.08,42733079719075,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2810,1970-01-01,11:52:13.18,42733179752665,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2811,1970-01-01,11:52:13.28,42733279725315,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2812,1970-01-01,11:52:13.38,42733379761565,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2813,1970-01-01,11:52:13.48,42733479738740,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2814,1970-01-01,11:52:13.58,42733579736095,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2815,1970-01-01,11:52:13.68,42733679711645,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2816,1970-01-01,11:52:13.78,42733779709755,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2817,1970-01-01,11:52:13.88,42733879708570,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2818,1970-01-01,11:52:13.98,42733979777695,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2819,1970-01-01,11:52:14.08,42734079707600,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2820,1970-01-01,11:52:14.18,42734179716585,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2821,1970-01-01,11:52:14.28,42734279716495,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2822,1970-01-01,11:52:14.38,42734379765635,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2823,1970-01-01,11:52:14.48,42734479763705,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2824,1970-01-01,11:52:14.58,42734579720685,,770,770,770,770,770,760,770,760,"209,510769","3,260868",102
2825,1970-01-01,11:52:14.68,42734679754645,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2826,1970-01-01,11:52:14.78,42734779757800,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2827,1970-01-01,11:52:14.88,42734879725205,,770,760,770,770,770,760,770,760,"209,510769","2,445651",104
2828,1970-01-01,11:52:14.98,42734979758330,,770,770,770,770,770,760,770,760,"208,695552","3,260868",103
2829,1970-01-01,11:52:15.08,42735079741235,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2830,1970-01-01,11:52:15.18,42735179710225,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2831,1970-01-01,11:52:15.28,42735279715835,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2832,1970-01-01,11:52:15.38,42735379699910,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2833,1970-01-01,11:52:15.48,42735479707075,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2834,1970-01-01,11:52:15.58,42735579703295,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2835,1970-01-01,11:52:15.68,42735679705530,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2836,1970-01-01,11:52:15.78,42735779786520,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2837,1970-01-01,11:52:15.88,42735879764765,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2838,1970-01-01,11:52:15.98,42735979773765,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2839,1970-01-01,11:52:16.08,42736079720525,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2840,1970-01-01,11:52:16.18,42736179767490,,770,760,770,770,770,760,770,760,"208,695552","3,260868",102
2841,1970-01-01,11:52:16.28,42736279768615,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2842,1970-01-01,11:52:16.38,42736379768165,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2843,1970-01-01,11:52:16.48,42736479762435,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2844,1970-01-01,11:52:16.58,42736579741010,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2845,1970-01-01,11:52:16.68,42736679735425,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2846,1970-01-01,11:52:16.78,42736779716800,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2847,1970-01-01,11:52:16.88,42736879707045,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2848,1970-01-01,11:52:16.98,42736979704150,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2849,1970-01-01,11:52:17.08,42737079715270,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2850,1970-01-01,11:52:17.18,42737179715690,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2851,1970-01-01,11:52:17.28,42737279718710,,770,770,770,770,770,760,770,760,"209,510769","3,260868",101
2852,1970-01-01,11:52:17.38,42737379743125,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2853,1970-01-01,11:52:17.48,42737479722270,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2854,1970-01-01,11:52:17.58,42737579760665,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2855,1970-01-01,11:52:17.68,42737679768600,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2856,1970-01-01,11:52:17.78,42737779775865,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2857,1970-01-01,11:52:17.88,42737879725055,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2858,1970-01-01,11:52:17.98,42737979757900,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2859,1970-01-01,11:52:18.08,42738079772495,,770,760,770,770,770,760,770,760,"209,510769","3,260868",104
2860,1970-01-01,11:52:18.18,42738179774025,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2861,1970-01-01,11:52:18.28,42738279712485,,770,760,770,770,770,760,770,760,"209,510769","3,260868",101
2862,1970-01-01,11:52:18.38,42738379702760,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2863,1970-01-01,11:52:18.48,42738479712095,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2864,1970-01-01,11:52:18.58,42738579743720,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2865,1970-01-01,11:52:18.68,42738679716510,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2866,1970-01-01,11:52:18.78,42738779736340,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2867,1970-01-01,11:52:18.88,42738879789780,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2868,1970-01-01,11:52:18.98,42738979720230,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2869,1970-01-01,11:52:19.08,42739079748630,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2870,1970-01-01,11:52:19.18,42739179727745,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2871,1970-01-01,11:52:19.28,42739279777165,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2872,1970-01-01,11:52:19.38,42739379726735,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2873,1970-01-01,11:52:19.48,42739479768490,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2874,1970-01-01,11:52:19.58,42739579722915,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2875,1970-01-01,11:52:19.68,42739679778735,,770,770,770,770,770,760,760,760,"209,510769","3,260868",103
2876,1970-01-01,11:52:19.78,42739779716820,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2877,1970-01-01,11:52:19.88,42739879706940,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2878,1970-01-01,11:52:19.98,42739979768620,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2879,1970-01-01,11:52:20.08,42740079711495,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2880,1970-01-01,11:52:20.18,42740179708285,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2881,1970-01-01,11:52:20.28,42740279708725,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2882,1970-01-01,11:52:20.38,42740379718455,,770,760,770,770,770,760,760,760,"208,695552","3,260868",103
2883,1970-01-01,11:52:20.48,42740479771845,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2884,1970-01-01,11:52:20.58,42740579722945,,770,760,770,770,770,760,760,760,"209,510769","3,260868",102
2885,1970-01-01,11:52:20.68,42740679764595,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2886,1970-01-01,11:52:20.78,42740779723505,,770,760,770,770,770,760,770,760,"208,695552","3,260868",103
2887,1970-01-01,11:52:20.88,42740879759225,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2888,1970-01-01,11:52:20.98,42740979718800,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2889,1970-01-01,11:52:21.08,42741079770820,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2890,1970-01-01,11:52:21.18,42741179717545,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2891,1970-01-01,11:52:21.28,42741279712650,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2892,1970-01-01,11:52:21.38,42741379750355,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2893,1970-01-01,11:52:21.48,42741479711835,,770,760,770,770,770,760,770,760,"209,510769","3,260868",102
2894,1970-01-01,11:52:21.58,42741579713050,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2895,1970-01-01,11:52:21.68,42741679708765,,770,770,770,770,770,760,770,760,"209,510769","3,260868",102
2896,1970-01-01,11:52:21.78,42741779713780,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2897,1970-01-01,11:52:21.88,42741879730665,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2898,1970-01-01,11:52:21.98,42741979741610,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2899,1970-01-01,11:52:22.08,42742079772535,,770,770,770,770,770,760,770,760,"209,510769","3,260868",103
2900,1970-01-01,11:52:22.18,42742179722025,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2901,1970-01-01,11:52:22.28,42742279747750,,770,770,770,770,770,760,770,760,"209,510769","3,260868",102
2902,1970-01-01,11:52:22.38,42742379724380,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2903,1970-01-01,11:52:22.48,42742479776295,,770,760,770,770,770,760,760,760,"209,510769","3,260868",103
2904,1970-01-01,11:52:22.58,42742579729885,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2905,1970-01-01,11:52:22.68,42742679771065,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2906,1970-01-01,11:52:22.78,42742779713000,,770,760,770,770,770,760,770,760,"209,510769","3,260868",103
2907,1970-01-01,11:52:22.88,42742879711110,,770,760,770,770,770,760,770,760,"209,510769","4,076085",103
2908,1970-01-01,11:52:22.98,42742979708460,,770,760,770,770,770,760,770,760,"209,510769","4,076085",102
2909,1970-01-01,11:52:23.08,42743079708565,,770,760,770,770,770,760,770,760,"209,510769","4,076085",103
2910,1970-01-01,11:52:23.18,42743179705855,,770,760,770,770,770,760,770,760,"209,510769","4,076085",103
